X,Y,LS
552193.31351,175182.895158,0
524980.894434,181687.792825,0
576108.649735,131213.6246,0
525096.270808,154850.207742,0
532801.368428,170052.920577,0
497554.353547,143864.62674,0
533547.524552,161717.271967,0
543028.57026,165148.268508,0
546376.300839,182263.781672,0
545967.265975,153066.408511,0
526336.751166,183238.698155,0
583055.29614,145981.65554,0
569984.012908,138520.542135,0
513901.554084,145358.671871,0
530974.773037,180353.67729,0
528886.691211,176660.691696,0
530143.472621,156954.717957,0
534914.333676,158826.771913,0
500395.160431,137867.792696,0
520133.649547,161309.657363,0
506570.989511,153796.697241,0
511043.900903,155356.474503,0
537344.596178,173642.044675,0
502694.235005,143569.046172,0
526086.926547,153926.46779,0
503890.722371,132380.188462,0
544498.640494,153994.511378,0
550263.727564,179201.025111,0
509211.440163,155223.85378,0
536807.803259,153007.322358,0
517633.14001,150333.450546,0
541184.517912,165950.68844,0
498083.723749,147103.005286,0
539045.172711,157209.288107,0
561551.271397,135601.4666,0
582995.790732,145733.245126,0
521236.919035,154480.3049,0
541034.071745,189023.425469,0
541002.962963,168555.554886,0
571943.587068,118460.41122,0
513355.096781,157766.387078,0
520085.707717,177106.07459,0
561034.524732,192202.026705,0
572575.513007,146168.27856,0
577705.053976,137578.229359,0
521338.238737,163415.642975,0
503836.787312,133624.592797,0
497554.690789,142423.31094,0
504245.750236,132252.777474,0
556147.69215,154761.573937,0
527454.153034,156669.489469,0
507583.313915,160032.028048,0
508979.096206,155685.32879,0
533687.557278,152232.620827,0
579614.679688,147536.622519,0
530262.087479,160607.660308,0
548190.142314,154592.600055,0
569748.722072,142120.3319,0
518305.610873,147435.732757,0
544065.214411,192967.010335,0
545038.902782,194924.511069,0
558012.167562,173238.037066,0
559123.769949,178126.608048,0
535715.025506,192078.109578,0
564841.706738,135005.613247,0
512832.930872,159100.297118,0
528250.876227,172673.710765,0
549672.6014,161163.090591,0
543962.065633,191821.6958,0
514782.612776,148645.635725,0
508947.058394,165260.306662,0
541829.617577,159844.160986,0
584137.11175,150477.349155,0
518773.95592,147288.029435,0
566475.737433,120520.62453,0
520245.021538,147921.871084,0
512068.205591,142483.455024,0
578086.609681,148455.828778,0
505588.618794,152190.207163,0
505264.453817,143716.345784,0
564616.393239,131549.049987,0
550342.973893,158610.058596,0
570111.54351,118026.110025,0
557477.456831,178807.332428,0
518520.69602,149413.805957,0
519793.473445,175782.502575,0
515789.669458,153333.673396,0
573105.13961,139198.512524,0
560510.877983,179028.789483,0
511656.562205,142766.940517,0
521225.943621,149600.10256,0
534559.619352,174721.088586,0
538294.302556,193161.569465,0
525235.998327,175131.431916,0
543974.66908,160155.652134,0
562508.160193,127749.463791,0
544615.035408,198042.04066,0
542734.99261,190317.633802,0
583303.237255,152046.835909,0
505102.607593,158243.079097,0
544512.486645,153334.421649,0
497959.835586,150789.130736,0
562700.724635,186655.247588,0
527683.338484,179287.394904,0
524209.142673,148892.592294,0
503735.376505,137022.154746,0
568278.544927,198462.422499,0
516079.337078,164951.20927,0
541437.005935,178923.328844,0
557095.036677,149317.641485,0
497307.908785,141695.117968,0
552594.909752,169533.768013,0
503114.156577,155735.21075,0
535108.562675,155587.550048,0
502968.570335,139475.665966,0
510789.667842,149294.114226,0
508283.545195,146286.028634,0
576723.752898,143799.199964,0
573826.844899,117740.637842,0
504200.622299,163926.029612,0
506602.503377,152754.508187,0
549737.675356,164715.411712,0
512073.473071,147093.007796,0
528458.311424,161165.863849,0
573515.427547,144781.860336,0
548674.972327,159306.840186,0
541754.527796,197021.685344,0
517114.566691,162591.346386,0
539294.445242,154458.53069,0
524914.339121,172877.474363,0
542094.550163,196194.325119,0
524008.68613,169101.615317,0
512744.54928,153531.188824,0
515328.239714,163246.392675,0
531285.751508,156229.881494,0
543156.53787,189432.815897,0
577522.259996,144584.619875,0
571087.421498,124064.523432,0
577914.713131,144752.921997,0
562896.460956,145808.328107,0
524765.401338,171190.384197,0
538789.655671,151975.509263,0
529917.493718,178730.655123,0
503987.051847,150403.811589,0
537958.807309,176334.450657,0
520440.235769,174035.887725,0
510937.710451,169810.61287,0
544674.923453,177136.183622,0
542578.700995,154700.661787,0
572942.473917,141390.718738,0
535797.893069,155753.244106,0
542627.108538,195643.325973,0
515106.369275,164279.061753,0
521696.185263,176304.40994,0
569571.577762,125793.333077,0
544075.694171,194544.539501,0
516238.449326,160638.969483,0
552928.31623,171708.737615,0
544963.875654,180795.336081,0
571886.838539,137551.345792,0
514104.755296,150507.757139,0
562029.361996,148523.918071,0
571046.738652,141376.290023,0
520658.177373,167665.425352,0
563293.251332,131818.264078,0
575457.196949,138194.692337,0
542035.397274,163426.93312,0
526307.855102,160110.439047,0
502136.327031,129802.398781,0
543716.274445,183243.372975,0
548340.500684,168937.677115,0
538459.938121,182622.052583,0
515937.129563,156056.930625,0
572262.838525,128385.177732,0
525640.180438,164352.003703,0
534864.969201,158531.99344,0
524674.192003,161288.452814,0
571539.714908,191744.289095,0
503233.897661,146989.311909,0
514167.151954,159068.473728,0
504957.243583,152613.987973,0
522934.73297,169129.669948,0
576737.542322,130381.285645,0
561406.339084,184789.164527,0
544492.422603,191016.037873,0
539191.121551,177158.671546,0
530639.736167,175519.303173,0
547830.881624,150229.161509,0
499296.51943,145088.466444,0
578243.219134,136980.985174,0
519794.802938,161657.590548,0
519365.13269,149336.018666,0
543154.639373,197163.46012,0
555652.225202,168104.155893,0
573911.368709,119358.904698,0
562532.995224,184483.669093,0
535299.0625,155920.269607,0
522602.681256,169360.311691,0
512607.902994,153728.100137,0
537708.806035,191700.970088,0
525749.070249,156625.730046,0
524209.357755,162397.684751,0
544541.405783,192198.606479,0
579769.127367,132130.611309,0
563692.837888,134299.664118,0
557523.148314,173145.677592,0
496083.363625,145708.421982,0
519558.040204,171937.629389,0
535527.74046,167356.251674,0
502144.297747,130009.102946,0
567084.652308,196641.070924,0
512694.590944,155536.964422,0
569620.678651,119467.550678,0
567705.837786,192435.260123,0
570872.762826,190806.937004,0
566739.59064,130935.007369,0
549329.08064,169644.30037,0
511280.714903,142809.879363,0
533336.211192,190302.694999,0
553686.199284,175444.043906,0
534102.86106,180298.442087,0
520219.927405,176418.129551,0
513494.684519,170655.404254,0
521918.829424,153198.76231,0
580206.862886,138368.061178,0
562080.135267,190059.736326,0
539591.849725,188341.331808,0
551638.663512,178237.67696,0
509068.103795,160075.86177,0
527407.670778,154145.256471,0
535403.481382,179208.012122,0
509268.254349,161504.563993,0
574907.167555,132618.579125,0
543983.463913,170228.332072,0
500725.435463,141489.244857,0
527354.581405,152801.295197,0
517746.542591,170660.269064,0
508439.68516,140800.667315,0
563133.740322,138748.437799,0
525624.551342,164354.750267,0
570879.390031,136064.845102,0
580695.054145,151568.399804,0
557143.560211,144765.201189,0
538053.625497,175286.518838,0
527909.471951,168253.563859,0
532246.250814,153078.444173,0
569495.946986,136805.339538,0
499189.821743,158303.965489,0
525705.360602,187082.030985,0
567801.810175,119106.034569,0
547903.502164,173586.806137,0
534047.877826,170580.608057,0
519793.766803,159126.93975,0
548903.0145,154691.406011,0
552279.312885,179493.970811,0
506265.178826,152443.43724,0
563997.573565,132130.954903,0
510097.510589,158516.383449,0
512304.612177,147098.679006,0
517078.756811,154313.551584,0
501469.380896,133897.258771,0
568782.447518,196405.649915,0
560060.243557,179317.709706,0
558553.378289,157392.061997,0
575493.591785,138175.408144,0
531830.399337,173602.790142,0
505307.806321,135495.205394,0
568543.241208,199580.883786,0
582467.011315,149493.037673,0
515683.650428,163536.394955,0
581755.647138,146455.920522,0
504486.354363,159250.22611,0
503888.883859,138588.65738,0
517286.481258,157810.189685,0
541361.740076,191666.720573,0
537271.973653,158458.649493,0
569862.754048,129936.010626,0
528183.959191,171213.131117,0
537793.304487,155004.546564,0
498826.241089,141931.486761,0
522134.500233,161989.723183,0
574326.339178,118981.737018,0
548251.052885,177498.27619,0
541227.689217,179841.445525,0
543470.833491,178640.607715,0
503963.22832,159109.760996,0
498965.445003,140751.224474,0
544177.889947,179774.968228,0
500822.779846,152749.467116,0
507505.046754,157052.380721,0
546843.376933,149769.409847,0
525060.468118,167588.397577,0
575158.817251,147555.538889,0
528307.037452,172360.057562,0
517852.986036,164911.864896,0
526300.063807,160181.935447,0
578514.473975,144756.349156,0
529998.159849,172957.773761,0
531106.643828,176615.498721,0
544127.750713,149720.297459,0
551777.416767,171811.972526,0
571792.81824,142774.721291,0
525755.905316,186771.220826,0
559142.401719,137798.832699,0
561262.881895,136395.104691,0
531126.724605,168008.663977,0
525222.611373,155315.321975,0
547048.152802,151905.098743,0
521409.112387,172649.392184,0
548977.096734,156412.836213,0
565886.45421,141253.784879,0
531588.268938,172910.697436,0
522924.784889,157955.123687,0
539783.109514,172207.035845,0
545014.647495,194116.161271,0
533401.238098,155946.173737,0
529916.964693,168024.291208,0
568222.221503,121535.829467,0
529039.044064,158318.762396,0
574210.759177,118210.4467,0
545926.907969,192901.743723,0
575558.798724,125420.210481,0
569931.297464,139399.750664,0
526233.978439,187913.437036,0
536577.509819,188362.161176,0
560408.466163,145958.796593,0
511762.650119,145743.956662,0
520098.545149,168749.837451,0
544573.652982,166244.110191,0
534810.214035,156365.415838,0
558779.662737,177142.563533,0
515592.668873,148052.872677,0
540613.919572,176787.678209,0
531561.698679,153193.910408,0
502904.479701,136913.585256,0
501829.399416,145629.059356,0
515301.049337,160164.532687,0
522152.597849,151563.05894,0
578576.895479,128489.675663,0
531065.170881,179248.119329,0
576138.077914,145237.912761,0
561757.998535,187076.485292,0
547995.638753,162848.827346,0
568565.839574,125601.802869,0
547289.826595,161598.675903,0
536319.443802,162875.433583,0
539842.887849,172464.381392,0
577104.809554,121355.93873,0
552526.899385,177999.04933,0
530532.119651,171422.321167,0
543326.324185,159536.865826,0
532322.257321,189698.478624,0
584191.922317,154464.376844,0
522332.841875,164156.659439,0
560417.853935,148547.376982,0
526224.26928,166866.436401,0
516724.409989,172961.324289,0
550010.074714,174480.000865,0
561797.043722,142236.776049,0
534937.602315,156557.616115,0
533701.523445,159794.331947,0
572204.636581,130495.634918,0
557650.324915,178175.004341,0
541690.023352,154276.610724,0
584923.362941,153919.461526,0
542823.302939,169785.022772,0
504613.662344,159890.752534,0
563667.877114,139050.497061,0
577883.844139,126731.761148,0
530121.85781,154374.744285,0
518720.946165,172391.510561,0
562618.614174,127261.147651,0
550778.899137,148247.574751,0
548893.695213,171698.484786,0
542496.270199,195736.4315,0
529601.08642,179881.406103,0
529307.88045,173996.057497,0
580616.496602,138144.833383,0
522391.305268,178423.235534,0
528561.224819,189302.272607,0
540216.655387,160654.095428,0
507987.066847,166870.052916,0
538578.043883,155644.378156,0
530063.849955,153508.813062,0
528102.347846,169353.120318,0
521081.728853,175097.18504,0
580365.6159,137750.466964,0
509996.603867,162939.503608,0
512536.106565,169512.238713,0
507497.928279,151671.579673,0
527372.845188,186176.939668,0
563676.307156,149111.059635,0
568007.36482,137144.400272,0
541493.936012,169600.869404,0
537294.351506,164126.372919,0
511408.924938,145303.210886,0
500755.728217,149143.455077,0
539017.690129,167351.675842,0
519145.853564,152821.179282,0
508296.236017,160714.400559,0
540177.655773,177574.55092,0
511547.667164,146407.48674,0
578129.616642,142356.915239,0
540744.045495,166611.846321,0
576279.869112,125986.011549,0
523012.216459,174944.668258,0
554403.216958,155005.286768,0
514344.762606,172915.682118,0
582467.953388,131607.412711,0
534806.756868,160357.925836,0
533147.292359,162196.537527,0
574109.303318,129398.114004,0
503007.241103,157404.438665,0
512507.101349,149185.038837,0
574349.553534,119633.787271,0
550113.434429,157431.584143,0
540386.302901,173613.644111,0
506612.478759,157376.422049,0
546022.530247,182535.199651,0
520111.295668,155465.267355,0
520399.762362,161109.845557,0
549405.023898,157327.663237,0
565814.592289,140415.069632,0
529618.769333,188828.368775,0
567025.362288,118466.943549,0
532449.01901,163222.158821,0
522006.186374,158590.892675,0
537028.942657,165348.093373,0
562531.769377,147234.350683,0
534416.40102,180941.64063,0
583001.224968,133941.956953,0
536543.467227,162644.86662,0
528934.854946,186001.431442,0
502834.582987,149114.559154,0
562525.706456,133180.12674,0
554384.930423,174297.0209,0
566570.231451,134184.129993,0
540153.022898,162997.224824,0
525575.340234,187064.196712,0
495821.315357,146893.694854,0
502905.064795,143525.614302,0
581988.218055,133335.86379,0
547749.401854,149445.173723,0
565826.970716,134868.233191,0
566239.715155,195856.551216,0
544758.273367,191779.461497,0
533246.357168,163308.213234,0
506220.756196,163534.782625,0
569012.076151,139599.460162,0
543307.726469,155498.927858,0
513256.886236,164434.653051,0
549120.943919,156142.123554,0
564145.332009,145689.561766,0
508733.493962,155247.125095,0
540044.549789,158323.907785,0
503282.888874,145747.297292,0
508003.600115,165425.943009,0
520018.67425,157296.356195,0
496884.448408,148442.268817,0
505225.641783,140669.247163,0
521835.874899,168009.98399,0
535417.124396,171935.336933,0
572295.620916,129886.909385,0
532403.472197,160188.278319,0
531144.732134,176109.73074,0
538888.926872,164361.63938,0
537478.762745,193230.643965,0
550495.83255,170692.343748,0
573269.750075,146283.646208,0
580446.793855,125353.99721,0
563709.538136,187054.616222,0
521333.975407,146709.765831,0
541334.308494,161597.600535,0
541193.187137,173653.259512,0
570609.537629,144148.852055,0
535196.120831,156512.838491,0
545480.479333,194721.860742,0
524104.348203,152220.413964,0
503350.550735,144288.725756,0
550188.598126,173061.132065,0
577760.59762,144608.261709,0
519569.320197,149878.481116,0
505512.623046,154899.270683,0
535486.73068,186894.998773,0
509800.055214,161362.329014,0
566032.562033,129530.221423,0
539669.239795,195308.689318,0
519789.472794,158016.342708,0
532528.11278,171013.359425,0
508917.023602,154992.117359,0
581113.179315,137955.312842,0
523030.242086,155298.449123,0
523357.497368,158265.283351,0
543421.6279,175321.569316,0
541749.080974,193999.09676,0
526124.274867,149420.780529,0
572444.713183,120673.753856,0
583204.688567,144034.301469,0
565909.745161,123554.352907,0
506717.903745,157245.96618,0
510446.915549,146859.029192,0
522200.644185,147863.726671,0
499308.121179,129936.935279,0
567907.067552,121165.664193,0
520176.698234,161504.466545,0
525182.388448,179038.609467,0
570912.782726,143836.53677,0
571232.191826,144629.360062,0
538499.88505,176577.604221,0
543966.151151,160751.9432,0
537152.826103,155881.198138,0
532797.553619,191710.430961,0
502281.786485,130222.77517,0
580874.278401,126255.601973,0
543722.49835,155461.594946,0
537758.339496,185152.909764,0
502138.215308,135026.066414,0
548598.470715,160327.657388,0
532578.207284,185326.164045,0
503627.027095,139555.405045,0
541099.285746,181925.534876,0
514542.770883,147567.30381,0
570445.824548,190292.747056,0
582459.681174,151552.226811,0
539650.693565,165050.505619,0
537511.311144,191275.389618,0
526489.835977,160292.077275,0
519433.665777,166158.968216,0
543917.797076,176620.379468,0
537777.291308,176089.971205,0
554785.16651,171338.499464,0
550171.986345,150313.37591,0
502452.474043,145445.943306,0
535479.812717,172424.631038,0
506595.863166,166075.005426,0
511147.044106,141917.304988,0
533357.272164,180158.946398,0
509624.994835,168566.195214,0
552044.406069,156808.715409,0
573082.710453,131911.182754,0
546951.898664,165668.051605,0
519047.127914,147911.234616,0
519154.108236,163484.116907,0
565187.299953,136771.273017,0
563633.500872,140071.598048,0
549883.192626,162997.011115,0
526638.876526,164210.813626,0
526022.498051,176884.549782,0
542989.088941,191185.324786,0
564968.915133,142959.740824,0
566294.201924,135081.053147,0
566741.247364,131037.258082,0
505792.332221,136868.921004,0
566110.851626,196232.009297,0
521192.930536,175231.747938,0
570328.964019,132829.579251,0
510967.932302,141565.860665,0
513336.237299,145551.289735,0
577639.202971,132191.979618,0
580968.499379,149171.897062,0
533739.334022,167732.95949,0
517900.012554,151462.576212,0
542779.825456,170407.286947,0
560904.714934,142614.554337,0
516290.817638,153095.219239,0
506773.742426,160817.239228,0
559175.763923,136826.752149,0
551580.819553,170283.025925,0
510710.722263,162868.370356,0
571711.619821,135916.611553,0
540724.621004,163946.458057,0
571262.021758,131858.076974,0
572306.486397,140731.576716,0
549908.182055,155097.424736,0
546056.611375,179898.365742,0
564067.491067,186656.685495,0
505579.008487,158149.392394,0
555576.268681,180006.342613,0
519663.8816,162409.275401,0
547654.217123,170960.816966,0
563262.837653,184762.631632,0
524309.380606,169915.898845,0
529480.82262,157034.973555,0
525668.906749,156488.58895,0
570674.380208,116155.908157,0
526410.143448,181170.351671,0
539089.475908,180331.44188,0
577925.453104,133765.779907,0
542520.940163,177104.984439,0
566381.958514,129189.31542,0
545440.112972,148749.766506,0
522093.463683,174227.369448,0
503721.852412,147775.223044,0
567026.443993,123249.288582,0
500230.939681,147880.637707,0
562767.114624,130612.482541,0
504207.149399,135781.060148,0
505876.361011,161173.312427,0
500847.502842,142250.186062,0
531327.331156,164558.187569,0
504470.983038,141727.321268,0
558697.037388,137648.824402,0
513125.530278,168024.33679,0
513273.674122,158898.313142,0
505651.50886,142540.23958,0
563679.574325,145627.223629,0
577122.044889,133624.07587,0
557054.677046,157402.935439,0
517540.009407,150541.565953,0
541421.93685,179547.219242,0
531842.79645,185285.976055,0
545147.062697,171269.190516,0
500968.72792,129697.37821,0
529080.129578,153064.424012,0
572444.731423,139638.830371,0
527055.841573,158879.524497,0
514760.516185,152437.802591,0
535967.472945,171837.948138,0
532884.941171,161201.500651,0
579488.192617,124635.53986,0
522599.265223,162232.517523,0
574172.590323,140700.646989,0
571268.575812,130981.455225,0
543374.298225,158539.778903,0
524136.618308,174239.057677,0
510938.527615,142078.927402,0
523376.474321,153418.860314,0
530376.948346,175546.62739,0
529628.81772,166939.383456,0
581411.142098,138216.042116,0
499955.083315,131493.80715,0
545181.246814,170015.059843,0
576572.154612,142986.825857,0
525433.07417,188520.851881,0
510293.60669,141978.532016,0
513194.847003,164946.639773,0
497822.949573,144281.761298,0
569134.497243,132154.055026,0
544980.255207,174928.084963,0
533536.778384,178707.806252,0
564840.855538,191145.950872,0
518688.985089,167745.671275,0
530762.345199,183235.868951,0
527168.275822,179701.280274,0
537263.033089,184082.939117,0
570048.862744,125990.353066,0
573894.442594,119745.789696,0
541596.43313,187127.531185,0
520376.752995,156846.905231,0
545150.418054,197115.439382,0
576862.087902,133192.332794,0
506546.261613,164279.967906,0
505199.904522,153879.612558,0
571031.368928,144631.333634,0
556281.854626,145435.911618,0
571974.319092,146740.177129,0
520432.188506,150314.758672,0
532629.505676,168540.394761,0
560987.732902,180115.05435,0
540785.851065,189969.419789,0
545575.879441,152816.415237,0
529752.843408,167173.43657,0
541378.006598,191345.639399,0
575392.642375,130076.246747,0
535572.040761,156758.413428,0
511925.265735,153904.364724,0
506696.67348,158494.017381,0
570776.817644,145264.609545,0
506855.901778,160073.702858,0
508688.932036,167959.269742,0
533620.098954,171544.109745,0
543874.851876,162613.055514,0
564612.215989,142502.597057,0
545092.607217,172438.895429,0
536026.419028,157427.574707,0
551209.23636,180478.872692,0
513620.798765,163794.842044,0
563531.896098,139553.196333,0
560917.829959,133223.887974,0
567270.907189,137756.253682,0
510037.850007,141927.021763,0
503482.927369,146246.26175,0
535356.753967,179487.450817,0
540380.299479,155144.136135,0
525354.151179,173724.893639,0
499481.793128,159751.3741,0
513961.511378,146593.333865,0
546011.079162,173906.252067,0
567280.905411,130031.903486,0
547717.775515,161649.179595,0
570748.223812,116224.062899,0
505867.592111,158752.58162,0
578452.715266,123867.136498,0
550456.39972,180732.226306,0
542037.843724,160452.353071,0
539436.999043,188175.167164,0
538293.15899,175317.761452,0
568564.188257,145468.161321,0
544375.624583,178254.039375,0
544909.896545,177563.760387,0
513552.804469,157049.792342,0
526381.851875,153617.196804,0
552757.688588,155894.03951,0
502742.787966,151395.981341,0
537858.891248,168829.131116,0
550116.190771,149592.825678,0
506801.548863,136995.020765,0
501969.788162,151274.326669,0
555566.948832,153544.70896,0
495473.986148,141810.623837,0
566256.088707,135601.696659,0
496940.731612,145124.975939,0
584967.793648,152342.36297,0
569843.014741,199770.582999,0
511779.299418,148708.397565,0
574803.140297,144819.988837,0
510167.174372,153788.190001,0
534283.823452,185588.626997,0
533680.413247,164814.767956,0
497147.06206,147981.5714,0
565070.874778,123388.961809,0
513478.79111,145975.47892,0
510401.438375,142273.223644,0
569560.615315,119277.586859,0
541786.780204,167515.082302,0
535258.955638,180597.981842,0
529698.159187,176495.023697,0
583259.152329,150060.559288,0
523532.299255,175808.342594,0
516071.626185,167275.293908,0
570548.508114,191765.560995,0
505082.430773,152549.462583,0
537403.522814,189183.378028,0
523336.462569,154312.000499,0
510984.270649,152339.520257,0
569120.884471,129593.582703,0
525374.634136,165376.896007,0
548149.503106,153422.741523,0
566687.495671,196050.018552,0
571547.275616,121157.26544,0
536847.070687,174619.772489,0
508866.518239,166538.878467,0
504048.76843,151811.358915,0
545713.107257,171696.391066,0
571472.41315,128423.819083,0
562557.191525,137944.188883,0
569216.805284,116608.505737,0
510277.964909,156949.586515,0
543817.387217,163894.892666,0
512590.011365,160615.619411,0
555292.687671,174480.471012,0
533690.484236,166445.088996,0
564466.312036,144581.691653,0
536566.382992,166224.062884,0
510003.98276,150735.835061,0
567535.339398,140332.075534,0
547428.247375,164281.08177,0
575324.664292,126168.021513,0
580294.477568,154071.744829,0
510518.476162,158128.19806,0
525420.948088,168589.64529,0
527482.088956,186605.031754,0
532085.185236,163381.837091,0
582132.121555,147003.217932,0
516331.815495,155307.02568,0
544379.239513,155390.011814,0
515528.562759,146705.797269,0
535016.235117,182851.31608,0
539786.625278,165331.598545,0
521040.980308,176956.236874,0
543199.797219,177854.088981,0
526662.921796,159641.213595,0
560367.84094,190527.334981,0
548304.660024,167048.818702,0
568492.095444,116444.649405,0
521478.180815,168099.321467,0
541705.188435,188456.651745,0
577534.719808,145545.938023,0
562746.512221,130179.61812,0
505217.496414,158272.722491,0
523617.225746,151072.945673,0
572194.023939,148005.523594,0
547521.247358,182455.231939,0
533114.694176,183129.388532,0
568977.746432,129615.424548,0
534116.505923,182158.418837,0
540590.988683,167241.801455,0
524999.624052,173744.920733,0
509642.607337,164969.949215,0
526479.444192,186462.069997,0
508741.527882,151451.801768,0
582059.61332,152186.908873,0
529352.206255,169406.997008,0
508467.158344,151470.279405,0
583595.860966,148882.518474,0
544304.765934,149878.921329,0
579410.905479,134533.125591,0
534852.507252,172648.664092,0
577855.567763,141470.511241,0
529403.976378,179393.489369,0
572482.109576,143397.518382,0
501931.05087,144885.292546,0
524537.067662,163064.254606,0
520748.139882,177740.403593,0
510764.13382,158921.023654,0
571520.577568,141853.443744,0
560016.368187,176112.869659,0
519251.310622,168817.47037,0
552425.141599,154327.509899,0
520766.71948,150198.893933,0
529903.404999,188085.810559,0
580908.054671,134533.651012,0
567566.765174,143885.252141,0
508335.177736,167343.506069,0
508658.254669,155772.533975,0
537019.540208,158974.905796,0
532758.516755,179133.009038,0
527376.698446,178784.104295,0
544165.239844,170987.21652,0
570927.645101,131728.903018,0
554870.918495,154638.859657,0
574494.520195,140749.651493,0
562519.385544,128680.798857,0
524824.537382,179056.150459,0
521683.331202,153692.045883,0
542898.709768,175134.461742,0
544529.464226,165607.837167,0
542895.755425,174860.247538,0
535023.138979,180827.897412,0
543132.694324,160745.97381,0
581978.140123,140503.524495,0
530741.400446,166238.222874,0
501780.382334,142143.526531,0
513203.553548,171930.636528,0
545101.771386,183874.144157,0
546770.151661,192674.419497,0
572210.538038,128552.566297,0
524525.450496,169505.23343,0
563188.677938,144077.364627,0
549603.423437,172555.079325,0
543052.656321,193621.643515,0
559289.612048,174301.375391,0
537764.338175,170612.694576,0
572937.906469,195018.653629,0
554378.72428,158668.693453,0
551799.479286,176853.059609,0
520302.807614,167540.862653,0
516687.97012,158302.896512,0
571371.732069,116601.504959,0
565611.512432,195648.601773,0
526856.018605,172846.316168,0
503204.727562,143674.279243,0
517581.998227,153891.974083,0
543578.50268,162147.907391,0
535823.335354,190348.149764,0
513305.06217,160427.445005,0
520867.838478,166891.960137,0
529842.318396,166670.902145,0
514231.598898,172653.3109,0
544798.929823,196221.344785,0
534543.494045,153133.140661,0
544726.998872,154181.442088,0
584354.346432,150077.618205,0
504263.942258,160353.686893,0
560878.934784,176434.171956,0
541345.530563,194249.398489,0
506830.587547,137281.782034,0
553253.035286,180500.171773,0
505331.298363,136122.498876,0
582928.861403,134444.081417,0
546081.718399,177367.409149,0
498767.266318,144174.414938,0
550909.6905,159139.718394,0
566893.168038,119524.825895,0
551192.484787,151764.542915,0
501086.148388,143590.774648,0
547640.500786,154727.666373,0
526561.548871,157715.604658,0
566701.831267,135260.146216,0
544089.194423,153223.834929,0
570805.276143,126068.164566,0
568803.903927,142519.746902,0
577697.539784,133257.93529,0
547915.631049,172655.35435,0
524154.179979,179196.110256,0
552925.38731,168578.42134,0
539248.571842,168760.78812,0
502342.198038,154210.581498,0
572372.534011,134836.994517,0
543370.550176,179079.401768,0
542223.369565,196363.82271,0
564618.174761,192402.439533,0
534115.057587,167816.456915,0
560449.14505,144459.566294,0
566377.548956,198113.479302,0
546294.350702,171924.088033,0
514788.715468,170356.08932,0
581113.858535,135083.890452,0
538593.428719,155913.557087,0
529228.208237,188950.222887,0
497604.740551,149477.496497,0
551824.348384,156788.392343,0
552990.561077,173813.853538,0
562210.178255,130036.516362,0
552467.238407,173547.940684,0
559627.647317,176176.830774,0
562559.09679,186474.064475,0
520380.921551,156573.771016,0
549809.682234,155003.796307,0
550628.149225,167485.276003,0
529775.965433,156178.681539,0
524758.86012,160092.161778,0
566894.182618,133962.224146,0
579370.520863,145895.507208,0
512110.476517,162323.822635,0
551509.984091,167877.296374,0
579380.659171,126209.940884,0
517802.238407,148006.417537,0
567863.640416,135357.499524,0
561063.878682,147215.444638,0
507461.826952,137840.911448,0
520767.468926,172529.821493,0
526943.793365,176243.390049,0
536284.569723,177692.250584,0
536281.660229,163435.85468,0
558777.492507,135048.768947,0
553264.557238,171131.940307,0
572233.418221,145699.857486,0
555461.286745,180493.121861,0
533078.231004,164587.519221,0
529235.50545,171514.335112,0
571719.270546,137376.492537,0
525089.907944,179950.386477,0
564948.295049,141783.232332,0
554360.589395,159071.70405,0
528357.608104,184332.91891,0
545423.012399,194725.879392,0
498853.016433,158768.197893,0
508770.372233,157721.528884,0
542648.843873,173786.742352,0
551074.427902,165805.097899,0
544334.954978,157137.229537,0
533091.199765,172031.262349,0
546510.648825,177084.177111,0
508885.063805,138399.587647,0
531139.875195,165314.815754,0
570674.2069,198167.094908,0
505158.438007,158454.238435,0
502018.429515,133052.620875,0
582167.815357,145735.18945,0
579723.008008,125781.900098,0
570384.724299,190478.018241,0
538981.845275,178840.258763,0
572201.61141,120165.489882,0
509850.703927,148604.762493,0
563819.157383,126142.078698,0
548192.620233,157355.048388,0
537149.997644,164958.803816,0
535312.523605,179941.704783,0
570438.470957,121094.359243,0
542847.42584,192083.036676,0
560241.797674,141888.975572,0
533377.458426,178935.490854,0
549696.588419,160154.564495,0
516936.911798,151321.352498,0
572220.679736,120769.887767,0
530041.782061,154582.304154,0
579035.954256,131805.268896,0
508582.9756,167897.504809,0
532483.470046,154406.631372,0
522661.00281,153167.571487,0
548489.494846,172020.602957,0
562654.55233,138761.595296,0
523737.633917,173786.910127,0
529876.13741,173759.429226,0
506767.869818,158053.820928,0
503397.826439,162139.360055,0
546200.131282,159556.254492,0
560315.094907,132241.748216,0
505722.490074,145654.521256,0
538133.119477,184686.791759,0
526856.016656,176250.086051,0
497881.329797,145861.679128,0
582603.092155,145322.361983,0
512966.482571,150281.320826,0
539140.437812,189040.30692,0
580204.628559,126069.062299,0
536993.168512,156006.893319,0
529056.381363,162195.739786,0
571692.448581,132546.442949,0
533465.841284,168765.412545,0
570030.213839,198940.674106,0
569172.737375,118128.755877,0
529018.272384,173905.747576,0
569590.070272,147273.049218,0
570983.628627,202578.127999,0
568743.066061,198869.110598,0
571205.17343,121953.573855,0
513500.180652,146823.222281,0
